seq_id,dataset,category,track_id,n_obs,median_sqrt_area,net_disp_px,path_len_px,net_disp_ratio,path_len_ratio,mean_step_px
rscardata/train/057,rscardata,car,15,192,5.0,96.25,112.05,19.251,22.41,0.587
rscardata/train/057,rscardata,car,16,272,3.0,37.86,60.1,12.619,20.034,0.222
rscardata/train/057,rscardata,car,17,481,4.47,379.81,437.02,84.927,97.72,0.91
rscardata/train/057,rscardata,car,18,397,4.47,260.1,320.1,58.159,71.577,0.808
rscardata/train/057,rscardata,car,19,481,5.0,331.1,412.76,66.221,82.552,0.86
rscardata/train/057,rscardata,car,20,264,4.0,158.42,209.27,39.605,52.317,0.796
rscardata/train/057,rscardata,car,21,161,7.94,92.78,106.61,11.69,13.432,0.666
rscardata/train/057,rscardata,car,22,5,5.0,3.81,3.87,0.762,0.774,0.967
rscardata/train/057,rscardata,car,23,481,10.95,272.39,331.26,24.866,30.24,0.69
rscardata/train/057,rscardata,car,24,481,4.0,230.81,275.17,57.702,68.793,0.573
rscardata/train/057,rscardata,car,25,481,5.48,233.26,291.85,42.587,53.284,0.608
rscardata/train/057,rscardata,car,26,481,4.0,222.91,290.37,55.728,72.592,0.605
rscardata/train/057,rscardata,car,27,332,4.0,109.04,141.11,27.26,35.278,0.426
rscardata/train/057,rscardata,car,28,232,4.0,105.29,132.67,26.323,33.169,0.574
rscardata/train/057,rscardata,car,29,255,4.47,50.12,81.88,11.207,18.31,0.322
rscardata/train/057,rscardata,car,30,481,4.47,273.83,384.66,61.229,86.012,0.801
rscardata/train/057,rscardata,car,31,481,4.0,230.8,299.93,57.7,74.983,0.625
rscardata/train/057,rscardata,car,32,481,5.0,252.4,319.02,50.48,63.804,0.665
rscardata/train/057,rscardata,car,33,481,5.48,192.88,243.18,35.214,44.398,0.507
rscardata/train/057,rscardata,car,34,481,4.0,251.39,294.29,62.847,73.573,0.613
rscardata/train/057,rscardata,car,35,260,4.47,194.1,214.09,43.402,47.871,0.827
rscardata/train/057,rscardata,car,36,262,4.47,157.02,171.6,35.11,38.371,0.657
rscardata/train/057,rscardata,car,37,239,5.48,114.74,132.49,20.948,24.19,0.557
rscardata/train/057,rscardata,car,38,321,4.9,98.06,108.72,20.017,22.193,0.34
rscardata/train/057,rscardata,car,39,132,4.47,37.12,40.0,8.301,8.944,0.305
rscardata/train/057,rscardata,car,40,71,5.92,19.0,21.0,3.212,3.55,0.3
rscardata/train/057,rscardata,car,41,481,4.47,98.79,124.13,22.091,27.756,0.259
rscardata/train/057,rscardata,car,42,41,4.0,31.3,39.79,7.826,9.947,0.995
rscardata/train/057,rscardata,car,43,480,4.47,382.17,473.12,85.455,105.792,0.988
rscardata/train/057,rscardata,car,44,478,3.46,327.08,373.99,94.419,107.961,0.784
rscardata/train/057,rscardata,car,45,329,4.0,117.73,148.66,29.433,37.166,0.453
rscardata/train/057,rscardata,car,46,468,4.0,370.57,418.04,92.642,104.509,0.895
rscardata/train/057,rscardata,car,47,429,4.47,183.37,210.63,41.004,47.099,0.492
rscardata/train/057,rscardata,car,48,228,6.0,226.24,237.17,37.707,39.528,1.045
rscardata/train/057,rscardata,car,49,301,5.0,254.28,294.8,50.855,58.96,0.983
rscardata/train/057,rscardata,car,50,409,4.0,235.37,294.51,58.843,73.627,0.722
rscardata/train/057,rscardata,car,51,318,5.0,245.6,308.26,49.119,61.651,0.972
rscardata/train/057,rscardata,car,52,315,4.47,122.87,147.02,27.474,32.875,0.468
rscardata/train/057,rscardata,car,53,327,4.9,242.64,291.62,49.529,59.527,0.895
rscardata/train/057,rscardata,car,54,319,4.0,124.42,160.24,31.106,40.06,0.504
rscardata/train/057,rscardata,car,55,301,4.9,236.48,270.32,48.272,55.179,0.901
rscardata/train/057,rscardata,car,56,294,4.0,157.7,191.77,39.425,47.942,0.655
rscardata/train/057,rscardata,car,57,294,4.0,160.03,186.43,40.008,46.607,0.636
rscardata/train/057,rscardata,car,58,246,4.0,73.57,95.63,18.393,23.907,0.39
rscardata/train/057,rscardata,car,59,285,5.48,56.47,105.98,10.311,19.35,0.373
rscardata/train/057,rscardata,car,60,276,4.47,162.08,184.7,36.243,41.3,0.672
rscardata/train/057,rscardata,car,61,237,4.47,134.11,163.74,29.987,36.613,0.694
rscardata/train/057,rscardata,car,62,223,4.0,234.68,252.28,58.671,63.071,1.136
rscardata/train/057,rscardata,car,63,218,5.48,216.46,242.39,39.52,44.255,1.117
rscardata/train/057,rscardata,car,64,218,4.0,115.69,144.11,28.923,36.028,0.664
rscardata/train/057,rscardata,car,65,200,4.47,109.08,129.55,24.391,28.968,0.651
rscardata/train/057,rscardata,car,66,192,5.0,104.81,128.59,20.962,25.717,0.673
rscardata/train/057,rscardata,car,67,140,5.48,71.51,77.57,13.055,14.162,0.558
rscardata/train/057,rscardata,car,68,47,4.47,56.32,60.63,12.594,13.557,1.318
rscardata/train/057,rscardata,car,69,128,8.66,98.72,105.81,11.399,12.218,0.833
rscardata/train/057,rscardata,car,70,125,5.0,66.56,73.03,13.312,14.605,0.589
rscardata/train/057,rscardata,car,71,119,4.47,39.54,52.36,8.841,11.708,0.444
rscardata/train/057,rscardata,car,72,84,4.9,39.7,45.46,8.103,9.279,0.548
rscardata/train/057,rscardata,car,73,50,4.47,41.76,48.49,9.338,10.842,0.989
rscardata/train/057,rscardata,car,74,49,3.46,30.55,34.87,8.819,10.065,0.726
rscardata/train/057,rscardata,car,75,48,4.0,5.59,5.59,1.398,1.398,0.119
rscardata/train/057,rscardata,car,76,27,4.47,6.4,9.0,1.432,2.012,0.346
rscardata/train/058,rscardata,car,1,180,5.0,233.22,246.32,46.644,49.264,1.376
rscardata/train/058,rscardata,car,2,264,5.29,224.59,253.74,42.444,47.953,0.965
rscardata/train/058,rscardata,car,3,231,5.48,164.33,174.37,30.002,31.836,0.758
rscardata/train/058,rscardata,car,4,101,6.32,106.04,110.66,16.767,17.497,1.107
rscardata/train/058,rscardata,car,5,73,4.47,80.51,86.02,18.002,19.235,1.195
rscardata/train/058,rscardata,car,6,73,4.9,63.19,74.35,12.899,15.177,1.033
rscardata/train/058,rscardata,car,7,170,4.47,168.81,185.91,37.747,41.571,1.1
rscardata/train/058,rscardata,car,8,143,4.9,137.28,147.67,28.022,30.143,1.04
rscardata/train/058,rscardata,car,9,391,4.47,49.73,72.67,11.12,16.249,0.186
rscardata/train/058,rscardata,car,10,160,4.47,58.98,70.05,13.188,15.663,0.441
rscardata/train/058,rscardata,car,11,55,4.47,13.6,27.24,3.041,6.092,0.504
rscardata/train/058,rscardata,car,12,247,4.47,67.74,88.52,15.148,19.793,0.36
rscardata/train/058,rscardata,car,13,392,5.0,101.53,128.62,20.307,25.724,0.329
rscardata/train/058,rscardata,car,14,480,4.47,108.37,159.36,24.233,35.633,0.333
rscardata/train/058,rscardata,car,15,481,5.29,178.02,208.34,33.642,39.372,0.434
rscardata/train/058,rscardata,car,16,435,5.0,115.1,154.84,23.02,30.969,0.357
rscardata/train/058,rscardata,car,17,258,3.46,59.41,81.81,17.151,23.618,0.318
rscardata/train/058,rscardata,car,18,432,5.0,51.61,111.26,10.323,22.253,0.258
rscardata/train/058,rscardata,car,19,481,4.9,44.51,101.11,9.086,20.639,0.211
rscardata/train/058,rscardata,car,20,32,3.46,8.25,10.0,2.38,2.887,0.323
rscardata/train/058,rscardata,car,21,481,4.0,89.11,131.6,22.277,32.9,0.274
rscardata/train/058,rscardata,car,22,481,3.0,73.59,84.53,24.531,28.177,0.176
rscardata/train/058,rscardata,car,23,341,4.0,54.49,69.38,13.622,17.346,0.204
rscardata/train/058,rscardata,car,24,481,4.47,62.24,86.0,13.918,19.23,0.179
rscardata/train/058,rscardata,car,25,481,4.0,84.16,109.9,21.039,27.476,0.229
rscardata/train/058,rscardata,car,26,188,3.87,98.98,109.53,25.556,28.281,0.586
rscardata/train/058,rscardata,car,27,479,5.0,176.61,248.82,35.323,49.765,0.521
rscardata/train/058,rscardata,car,28,479,5.48,131.87,206.22,24.076,37.651,0.431
rscardata/train/058,rscardata,car,29,468,4.47,156.26,187.16,34.941,41.851,0.401
rscardata/train/058,rscardata,car,30,460,4.0,182.91,209.69,45.728,52.423,0.457
rscardata/train/058,rscardata,car,31,248,4.0,212.22,237.17,53.055,59.292,0.96
rscardata/train/058,rscardata,car,32,140,3.46,66.53,70.28,19.205,20.287,0.506
rscardata/train/058,rscardata,car,33,180,5.48,207.52,217.55,37.887,39.719,1.215
rscardata/train/058,rscardata,car,34,250,4.9,257.9,292.89,52.644,59.786,1.176
rscardata/train/058,rscardata,car,35,381,4.47,122.24,148.13,27.333,33.124,0.39
rscardata/train/058,rscardata,car,36,279,4.9,108.24,126.38,22.094,25.798,0.455
rscardata/train/058,rscardata,car,37,224,4.47,176.24,189.71,39.409,42.421,0.851
rscardata/train/058,rscardata,car,38,131,4.0,169.54,180.57,42.385,45.143,1.389
rscardata/train/058,rscardata,car,39,95,4.0,47.93,55.38,11.982,13.846,0.589
rscardata/train/058,rscardata,car,40,309,4.9,105.75,124.81,21.585,25.476,0.405
rscardata/train/058,rscardata,car,41,253,4.47,84.72,95.37,18.945,21.324,0.378
rscardata/train/058,rscardata,car,42,282,4.9,203.04,224.4,41.445,45.805,0.799
rscardata/train/058,rscardata,car,43,227,4.47,168.29,184.51,37.631,41.257,0.816
rscardata/train/058,rscardata,car,44,249,3.46,13.04,22.62,3.764,6.529,0.091
rscardata/train/058,rscardata,car,45,249,3.46,66.37,85.07,19.159,24.557,0.343
rscardata/train/058,rscardata,car,46,249,4.47,42.2,54.16,9.437,12.111,0.218
rscardata/train/058,rscardata,car,47,184,6.32,175.6,183.91,27.765,29.079,1.005
rscardata/train/058,rscardata,car,48,181,4.47,23.54,39.5,5.263,8.833,0.219
rscardata/train/058,rscardata,car,49,160,4.47,62.82,74.65,14.046,16.692,0.469
rscardata/train/058,rscardata,car,50,127,4.9,51.66,59.49,10.546,12.142,0.472
rscardata/train/058,rscardata,car,51,98,5.0,100.69,107.75,20.138,21.551,1.111
rscardata/train/058,rscardata,car,52,84,4.0,37.36,43.66,9.341,10.914,0.526
rscardata/train/058,rscardata,car,53,49,4.9,42.93,46.87,8.764,9.568,0.976
rscardata/train/058,rscardata,car,54,40,5.0,38.08,41.21,7.616,8.243,1.057
rscardata/train/059,rscardata,car,1,66,6.71,41.02,43.38,6.115,6.467,0.667
rscardata/train/059,rscardata,car,2,216,8.94,136.7,145.33,15.284,16.248,0.676
rscardata/train/059,rscardata,car,3,176,6.32,142.34,152.01,22.506,24.036,0.869
rscardata/train/059,rscardata,car,4,104,6.93,107.87,113.77,15.57,16.421,1.105
rscardata/train/059,rscardata,car,5,116,7.07,120.72,129.75,17.073,18.349,1.128
rscardata/train/059,rscardata,car,6,236,5.66,156.21,171.32,27.614,30.286,0.729
rscardata/train/059,rscardata,car,7,294,5.48,184.72,212.49,33.725,38.796,0.725
rscardata/train/059,rscardata,car,8,215,5.92,181.2,190.17,30.628,32.145,0.889
rscardata/train/059,rscardata,car,9,356,5.92,236.51,260.0,39.978,43.949,0.732
rscardata/train/059,rscardata,car,10,237,6.32,218.42,240.61,34.535,38.044,1.02
rscardata/train/059,rscardata,car,11,259,6.93,251.4,263.55,36.287,38.04,1.022
rscardata/train/059,rscardata,car,12,270,6.32,210.54,235.9,33.29,37.299,0.877
rscardata/train/059,rscardata,car,13,252,6.32,272.2,289.25,43.038,45.735,1.152
rscardata/train/059,rscardata,car,14,92,6.32,117.86,126.18,18.635,19.952,1.387
rscardata/train/060,rscardata,car,1,480,6.48,164.94,189.35,25.458,29.225,0.395
rscardata/train/061,rscardata,car,1,461,5.48,297.02,304.82,54.228,55.652,0.663
rscardata/train/061,rscardata,car,2,468,5.92,373.6,378.55,63.149,63.987,0.811
rscardata/train/061,rscardata,car,3,135,9.22,78.58,87.07,8.523,9.444,0.65
rscardata/train/061,rscardata,car,4,400,5.57,335.7,341.77,60.301,61.392,0.857
rscardata/train/061,rscardata,car,5,362,5.29,279.16,283.6,52.757,53.596,0.786
rscardata/train/061,rscardata,car,6,428,5.48,269.07,281.23,49.125,51.345,0.659
rscardata/train/061,rscardata,car,7,353,5.92,252.72,262.74,42.717,44.412,0.746
rscardata/train/061,rscardata,car,8,480,5.48,244.5,283.49,44.64,51.758,0.592
rscardata/train/061,rscardata,car,9,237,5.92,153.1,155.27,25.878,26.246,0.658
rscardata/train/061,rscardata,car,10,459,4.9,293.19,310.17,59.847,63.313,0.677
rscardata/train/061,rscardata,car,11,122,5.7,75.58,76.66,13.268,13.457,0.634
rscardata/train/061,rscardata,car,12,51,8.94,33.03,33.53,3.693,3.749,0.671
rscardata/train/061,rscardata,car,13,471,4.9,304.47,314.41,62.151,64.178,0.669
rscardata/train/061,rscardata,car,14,476,5.66,338.81,348.41,59.894,61.591,0.733
rscardata/train/061,rscardata,car,15,288,5.48,215.13,220.43,39.277,40.245,0.768
rscardata/train/061,rscardata,car,16,102,5.48,63.05,65.85,11.511,12.022,0.652
rscardata/train/061,rscardata,car,17,464,5.48,289.01,303.71,52.766,55.449,0.656
rscardata/train/061,rscardata,car,18,472,5.0,298.51,308.12,59.702,61.624,0.654
rscardata/train/061,rscardata,car,19,460,4.95,363.75,370.96,73.493,74.949,0.808
rscardata/train/061,rscardata,car,20,320,5.29,202.66,208.51,38.299,39.404,0.654
rscardata/train/061,rscardata,car,21,59,5.92,38.24,44.22,6.464,7.474,0.762
rscardata/train/061,rscardata,car,22,176,5.48,119.04,121.1,21.733,22.109,0.692
rscardata/train/061,rscardata,car,23,414,5.48,347.19,369.66,63.388,67.49,0.895
rscardata/train/061,rscardata,car,24,307,5.92,226.59,230.28,38.301,38.925,0.753
rscardata/train/061,rscardata,car,25,463,4.9,275.78,292.75,56.294,59.757,0.634
rscardata/train/061,rscardata,car,26,75,5.92,47.52,50.12,8.033,8.472,0.677
rscardata/train/061,rscardata,car,27,457,5.48,323.61,330.73,59.083,60.382,0.725
rscardata/train/061,rscardata,car,28,282,5.48,217.08,228.24,39.634,41.671,0.812
rscardata/train/061,rscardata,car,29,380,4.47,235.69,252.76,52.702,56.519,0.667
rscardata/train/061,rscardata,car,30,312,5.48,179.68,205.85,32.805,37.583,0.662
rscardata/train/061,rscardata,car,31,49,5.92,41.0,45.97,6.931,7.77,0.958
rscardata/train/061,rscardata,car,32,20,6.48,9.55,10.77,1.474,1.663,0.567
rscardata/train/061,rscardata,car,33,51,6.93,24.46,27.2,3.53,3.926,0.544
rscardata/train/061,rscardata,car,34,278,6.0,112.74,136.01,18.791,22.669,0.491
rscardata/train/061,rscardata,car,35,480,5.29,144.81,171.0,27.366,32.317,0.357
rscardata/train/061,rscardata,car,36,216,5.92,21.36,36.09,3.611,6.101,0.168
rscardata/train/061,rscardata,car,37,119,5.48,63.7,86.28,11.63,15.753,0.731
rscardata/train/061,rscardata,car,38,276,5.48,72.6,93.19,13.256,17.015,0.339
rscardata/train/061,rscardata,car,39,419,5.48,279.1,289.57,50.957,52.869,0.693
rscardata/train/061,rscardata,car,40,423,5.48,220.54,260.95,40.264,47.643,0.618
rscardata/train/061,rscardata,car,41,32,5.92,13.46,39.74,2.276,6.718,1.282
rscardata/train/061,rscardata,car,42,387,4.9,344.25,393.31,70.269,80.285,1.019
rscardata/train/061,rscardata,car,43,364,4.9,297.74,302.64,60.776,61.776,0.834
rscardata/train/061,rscardata,car,44,362,4.9,282.21,294.35,57.607,60.084,0.815
rscardata/train/061,rscardata,car,45,362,5.48,159.42,213.3,29.107,38.943,0.591
rscardata/train/061,rscardata,car,46,183,5.48,79.02,87.58,14.427,15.99,0.481
rscardata/train/061,rscardata,car,47,315,4.9,203.54,213.8,41.547,43.642,0.681
rscardata/train/061,rscardata,car,48,282,7.42,172.56,202.57,23.268,27.314,0.721
rscardata/train/061,rscardata,car,49,252,4.47,201.6,213.76,45.08,47.798,0.852
rscardata/train/061,rscardata,car,50,236,5.48,117.96,131.85,21.536,24.072,0.561
rscardata/train/061,rscardata,car,51,228,5.29,187.61,190.07,35.455,35.919,0.837
rscardata/train/061,rscardata,car,52,228,4.9,180.07,183.07,36.757,37.37,0.806
rscardata/train/061,rscardata,car,53,215,5.48,109.53,127.28,19.998,23.238,0.595
rscardata/train/061,rscardata,car,54,184,4.9,132.05,134.61,26.954,27.476,0.736
rscardata/train/061,rscardata,car,55,35,5.29,26.08,27.03,4.928,5.109,0.795
rscardata/train/061,rscardata,car,56,156,5.29,95.56,97.47,18.06,18.421,0.629
rscardata/train/061,rscardata,car,57,144,4.47,53.69,58.74,12.005,13.135,0.411
rscardata/train/061,rscardata,car,58,92,5.48,55.0,59.26,10.042,10.819,0.651
rscardata/train/061,rscardata,car,59,74,5.0,43.6,45.06,8.721,9.012,0.617
rscardata/train/061,rscardata,car,60,2,4.47,35.78,35.78,8.0,8.0,35.777
rscardata/train/061,rscardata,car,61,23,3.87,12.04,12.41,3.109,3.205,0.564
rscardata/train/062,rscardata,car,1,480,13.75,293.17,331.75,21.325,24.131,0.693
rscardata/train/062,rscardata,car,2,238,5.92,191.59,199.77,32.385,33.767,0.843
rscardata/train/062,rscardata,car,3,431,5.92,287.88,323.06,48.66,54.607,0.751
rscardata/train/062,rscardata,car,4,390,5.48,288.04,330.07,52.588,60.262,0.849
rscardata/train/062,rscardata,car,5,258,6.32,133.24,150.04,21.067,23.724,0.584
rscardata/train/062,rscardata,car,6,156,5.48,74.17,82.66,13.541,15.091,0.533
rscardata/train/062,rscardata,car,7,146,5.92,63.22,71.1,10.686,12.019,0.49
rscardata/train/062,rscardata,car,8,471,5.92,298.49,329.72,50.454,55.732,0.702
rscardata/train/062,rscardata,car,9,470,5.48,298.4,336.56,54.48,61.447,0.718
rscardata/train/062,rscardata,car,10,29,5.48,20.88,23.55,3.812,4.299,0.841
rscardata/train/062,rscardata,car,11,93,5.48,75.13,92.27,13.718,16.846,1.003
rscardata/train/062,rscardata,car,12,471,5.0,304.49,330.82,60.897,66.165,0.704
rscardata/train/062,rscardata,car,13,470,5.48,319.92,348.13,58.409,63.56,0.742
rscardata/train/062,rscardata,car,14,477,5.92,427.67,457.45,72.289,77.322,0.961
rscardata/train/062,rscardata,car,15,6,5.0,0.0,0.0,0.0,0.0,0.0
rscardata/train/062,rscardata,car,16,157,5.92,94.01,99.43,15.89,16.807,0.637
rscardata/train/062,rscardata,car,17,301,5.48,248.65,268.39,45.396,49.001,0.895
rscardata/train/062,rscardata,car,18,89,5.48,68.53,79.14,12.512,14.449,0.899
rscardata/train/062,rscardata,car,19,465,5.0,279.96,318.44,55.991,63.689,0.686
rscardata/train/062,rscardata,car,20,176,5.92,133.54,154.03,22.572,26.037,0.88
rscardata/train/062,rscardata,car,21,452,5.48,336.09,383.83,61.362,70.077,0.851
rscardata/train/062,rscardata,car,22,260,5.0,34.56,67.55,6.912,13.511,0.261
rscardata/train/062,rscardata,car,23,316,5.0,42.1,96.41,8.42,19.281,0.306
rscardata/train/062,rscardata,car,24,436,5.48,129.9,198.45,23.717,36.232,0.456
rscardata/train/062,rscardata,car,25,480,5.48,57.62,77.97,10.521,14.234,0.163
rscardata/train/062,rscardata,car,26,236,5.92,68.2,83.69,11.528,14.146,0.356
rscardata/train/062,rscardata,car,27,196,5.48,45.35,57.96,8.279,10.582,0.297
rscardata/train/062,rscardata,car,28,480,5.48,74.9,206.0,13.675,37.611,0.43
rscardata/train/062,rscardata,car,29,196,5.92,80.19,100.22,13.554,16.94,0.514
rscardata/train/062,rscardata,car,30,480,5.0,204.86,263.29,40.972,52.657,0.55
rscardata/train/062,rscardata,car,31,296,5.48,146.88,182.58,26.816,33.334,0.619
rscardata/train/062,rscardata,car,32,141,6.0,74.3,91.18,12.383,15.196,0.651
rscardata/train/062,rscardata,car,33,480,5.92,323.13,404.21,54.619,68.324,0.844
rscardata/train/062,rscardata,car,34,156,5.92,117.65,166.93,19.887,28.216,1.077
rscardata/train/062,rscardata,car,35,299,5.48,180.14,187.69,32.888,34.267,0.63
rscardata/train/062,rscardata,car,36,72,6.0,28.9,53.69,4.817,8.948,0.756
rscardata/train/062,rscardata,car,37,327,5.0,59.52,118.25,11.904,23.65,0.363
rscardata/train/062,rscardata,car,38,62,6.0,26.91,30.27,4.485,5.046,0.496
rscardata/train/062,rscardata,car,39,403,8.66,248.15,273.42,28.653,31.572,0.68
rscardata/train/062,rscardata,car,40,79,5.92,24.3,38.94,4.107,6.582,0.499
rscardata/train/062,rscardata,car,41,384,4.9,275.16,282.89,56.168,57.745,0.739
rscardata/train/062,rscardata,car,42,357,5.48,225.14,237.79,41.105,43.413,0.668
rscardata/train/062,rscardata,car,43,10,6.48,3.35,12.09,0.518,1.866,1.344
rscardata/train/062,rscardata,car,44,339,5.48,210.6,215.94,38.45,39.425,0.639
rscardata/train/062,rscardata,car,45,298,6.93,148.66,175.81,21.457,25.376,0.592
rscardata/train/062,rscardata,car,46,253,5.0,32.68,49.75,6.537,9.95,0.197
rscardata/train/062,rscardata,car,47,234,5.48,149.05,150.59,27.213,27.494,0.646
rscardata/train/062,rscardata,car,48,223,5.48,120.52,144.07,22.003,26.304,0.649
rscardata/train/062,rscardata,car,49,65,5.92,27.02,33.14,4.567,5.601,0.518
rscardata/train/062,rscardata,car,50,184,5.48,129.08,131.09,23.566,23.934,0.716
rscardata/train/062,rscardata,car,51,167,5.92,119.58,120.92,20.214,20.439,0.728
rscardata/train/062,rscardata,car,52,152,5.29,94.55,97.3,17.868,18.388,0.644
rscardata/train/062,rscardata,car,53,144,6.0,83.43,98.25,13.906,16.375,0.687
rscardata/train/062,rscardata,car,54,116,5.92,85.05,86.89,14.377,14.688,0.756
rscardata/train/062,rscardata,car,55,96,5.48,72.54,73.36,13.244,13.393,0.772
rscardata/train/062,rscardata,car,56,63,5.48,28.15,29.18,5.139,5.328,0.471
rscardata/train/062,rscardata,car,57,60,5.92,44.54,45.15,7.529,7.632,0.765
rscardata/train/062,rscardata,car,58,44,5.48,34.06,34.47,6.218,6.294,0.802
rscardata/train/062,rscardata,car,59,20,6.48,0.5,0.5,0.077,0.077,0.026
rscardata/train/062,rscardata,car,60,24,7.48,1.41,25.68,0.189,3.432,1.117
rscardata/train/062,rscardata,car,61,20,4.95,12.01,12.12,2.427,2.448,0.638
rscardata/train/062,rscardata,car,62,5,5.48,3.35,4.35,0.612,0.795,1.089
rscardata/train/063,rscardata,car,1,371,8.0,88.62,99.35,11.078,12.419,0.269
rscardata/train/063,rscardata,car,2,371,7.75,96.81,111.93,12.498,14.45,0.303
rscardata/train/063,rscardata,car,3,371,7.35,61.88,75.21,8.421,10.235,0.203
rscardata/train/063,rscardata,car,4,32,6.63,9.51,11.62,1.434,1.751,0.375
rscardata/train/063,rscardata,car,5,371,7.75,45.89,57.86,5.925,7.47,0.156
rscardata/train/063,rscardata,car,6,62,9.17,3.64,4.21,0.397,0.459,0.069
rscardata/train/063,rscardata,car,7,371,6.93,13.34,17.71,1.926,2.556,0.048
rscardata/train/063,rscardata,car,8,270,6.0,131.94,155.84,21.99,25.974,0.579
rscardata/train/063,rscardata,car,9,371,6.93,104.83,166.83,15.131,24.08,0.451
rscardata/train/063,rscardata,car,10,371,7.48,122.23,143.33,16.334,19.154,0.387
rscardata/train/063,rscardata,car,11,167,6.32,101.28,131.89,16.013,20.853,0.795
rscardata/train/063,rscardata,car,12,291,5.29,112.54,130.66,21.268,24.693,0.451
rscardata/train/063,rscardata,car,13,148,6.0,45.4,49.94,7.566,8.324,0.34
rscardata/train/063,rscardata,car,14,148,6.0,52.04,57.33,8.674,9.555,0.39
rscardata/train/063,rscardata,car,15,371,5.48,72.84,81.28,13.298,14.839,0.22
rscardata/train/063,rscardata,car,16,233,6.93,107.38,144.27,15.499,20.823,0.622
rscardata/train/063,rscardata,car,17,132,6.32,79.27,104.78,12.533,16.568,0.8
rscardata/train/063,rscardata,car,18,111,6.71,55.56,57.56,8.282,8.58,0.523
rscardata/train/063,rscardata,car,19,371,6.93,138.35,167.47,19.969,24.172,0.453
rscardata/train/063,rscardata,car,20,371,7.94,100.18,117.4,12.621,14.791,0.317
rscardata/train/063,rscardata,car,21,371,7.75,175.69,208.34,22.681,26.896,0.563
rscardata/train/063,rscardata,car,22,284,6.48,141.06,221.17,21.766,34.127,0.782
rscardata/train/063,rscardata,car,23,244,7.94,116.11,136.04,14.628,17.14,0.56
rscardata/train/063,rscardata,car,24,184,7.07,91.12,106.53,12.886,15.066,0.582
rscardata/train/063,rscardata,car,25,64,6.93,34.73,42.15,5.013,6.084,0.669
rscardata/train/063,rscardata,car,26,371,7.35,181.93,214.94,24.757,29.25,0.581
rscardata/train/063,rscardata,car,27,371,5.29,80.21,121.26,15.159,22.916,0.328
rscardata/train/063,rscardata,car,28,371,6.0,108.88,140.44,18.146,23.406,0.38
rscardata/train/063,rscardata,car,29,370,6.32,117.65,129.18,18.603,20.425,0.35
rscardata/train/063,rscardata,car,30,371,11.31,91.9,102.5,8.123,9.06,0.277
rscardata/train/063,rscardata,car,31,371,8.37,175.19,192.7,20.939,23.032,0.521
rscardata/train/063,rscardata,car,32,287,7.75,48.37,72.78,6.245,9.396,0.254
rscardata/train/063,rscardata,car,33,77,6.93,17.85,66.34,2.576,9.576,0.873
rscardata/train/063,rscardata,car,34,47,8.37,30.44,33.8,3.638,4.04,0.735
rscardata/train/063,rscardata,car,35,27,6.32,6.32,35.81,1.0,5.661,1.377
rscardata/train/063,rscardata,car,36,32,6.32,5.1,37.14,0.806,5.872,1.198
rscardata/train/063,rscardata,car,37,254,8.77,112.57,124.67,12.829,14.208,0.493
rscardata/train/063,rscardata,car,38,198,6.93,122.54,128.46,17.687,18.541,0.652
rscardata/train/063,rscardata,car,39,301,7.94,94.11,107.35,11.857,13.524,0.358
rscardata/train/063,rscardata,car,40,15,11.96,16.38,16.75,1.37,1.401,1.197
rscardata/train/063,rscardata,car,41,253,11.22,58.9,79.04,5.247,7.041,0.314
rscardata/train/063,rscardata,car,42,24,5.92,21.03,21.03,3.555,3.555,0.914
rscardata/train/063,rscardata,car,43,22,10.58,17.46,19.09,1.65,1.804,0.909
rscardata/train/063,rscardata,car,44,168,8.0,92.8,97.3,11.6,12.163,0.583
rscardata/train/063,rscardata,car,45,47,7.75,2.0,8.33,0.258,1.075,0.181
rscardata/train/063,rscardata,car,46,23,8.49,26.44,28.18,3.116,3.321,1.281
rscardata/train/063,rscardata,car,47,135,8.37,51.58,57.22,6.165,6.839,0.427
rscardata/train/063,rscardata,car,48,3,5.48,1.0,1.0,0.183,0.183,0.5
rscardata/train/063,rscardata,car,49,104,6.93,66.27,69.33,9.566,10.006,0.673
rscardata/train/063,rscardata,car,50,97,12.25,33.63,38.06,2.746,3.108,0.396
rscardata/train/063,rscardata,car,51,76,11.22,13.9,18.33,1.238,1.633,0.244
rscardata/train/063,rscardata,car,52,4,9.95,2.06,2.12,0.207,0.213,0.706
rscardata/train/063,rscardata,car,53,42,6.71,20.1,43.41,2.996,6.472,1.059
rscardata/train/063,rscardata,car,54,20,10.95,3.0,3.0,0.274,0.274,0.158
rscardata/train/063,rscardata,car,55,12,7.35,7.21,9.03,0.981,1.229,0.821
rscardata/train/064,rscardata,car,1,55,6.93,71.38,75.2,10.303,10.855,1.393
rscardata/train/064,rscardata,car,2,26,11.22,23.48,25.85,2.092,2.303,1.034
rscardata/train/064,rscardata,car,3,58,7.75,22.8,24.49,2.944,3.161,0.43
rscardata/train/064,rscardata,car,4,371,6.48,177.08,202.74,27.324,31.283,0.548
rscardata/train/064,rscardata,car,5,371,7.48,178.21,197.27,23.814,26.361,0.533
rscardata/train/064,rscardata,car,6,370,5.92,197.0,215.76,33.299,36.469,0.585
rscardata/train/064,rscardata,car,7,371,7.48,172.74,195.8,23.084,26.164,0.529
