seq_id,seq_category,category,det_object_id,n_obs,median_sqrt_area,net_disp_px,net_disp_ratio,frac_frames_in_mot,in_mot
satmtb/ship/37,ship,ship,14,303,8.57,125.99,14.698,1.0,True
satmtb/ship/38,ship,ship,1,303,19.34,109.76,5.676,1.0,True
satmtb/ship/38,ship,ship,2,303,28.86,357.8,12.399,1.0,True
satmtb/ship/38,ship,ship,3,303,27.66,203.82,7.369,1.0,True
satmtb/ship/39,ship,ship,1,303,28.09,10.98,0.391,0.0,False
satmtb/ship/39,ship,ship,2,303,18.93,12.18,0.643,0.0,False
satmtb/ship/39,ship,ship,3,303,18.34,13.03,0.711,0.0,False
satmtb/ship/39,ship,ship,4,303,23.69,13.42,0.566,0.0,False
satmtb/ship/39,ship,ship,5,303,15.45,11.57,0.749,0.0,False
satmtb/ship/39,ship,ship,6,303,27.14,9.56,0.352,0.0,False
satmtb/ship/39,ship,ship,7,303,32.5,10.41,0.32,0.0,False
satmtb/ship/39,ship,ship,8,303,29.4,12.3,0.418,0.0,False
satmtb/ship/39,ship,ship,9,303,28.18,12.13,0.43,0.0,False
satmtb/ship/39,ship,ship,10,303,23.2,116.41,5.018,0.0,False
satmtb/ship/39,ship,ship,11,303,10.36,97.84,9.44,0.0,False
satmtb/ship/39,ship,ship,12,303,13.06,195.66,14.981,0.0,False
satmtb/ship/39,ship,ship,13,303,19.35,137.35,7.099,0.0,False
satmtb/ship/39,ship,ship,14,303,21.13,135.36,6.407,0.0,False
satmtb/ship/39,ship,ship,15,303,29.9,11.58,0.387,0.0,False
satmtb/ship/39,ship,ship,16,303,23.3,82.62,3.545,0.0,False
satmtb/ship/39,ship,ship,17,303,39.09,11.82,0.303,0.0,False
satmtb/ship/39,ship,ship,18,303,46.39,12.11,0.261,0.0,False
satmtb/ship/40,ship,ship,1,237,24.65,153.26,6.217,1.0,True
satmtb/ship/40,ship,ship,2,237,27.1,134.13,4.95,1.0,True
satmtb/ship/40,ship,ship,3,237,18.26,94.75,5.19,1.0,True
satmtb/ship/40,ship,ship,4,237,36.58,29.87,0.817,1.0,True
satmtb/ship/40,ship,ship,5,237,21.62,14.92,0.69,0.0,False
satmtb/ship/40,ship,ship,6,237,10.72,17.49,1.631,0.0,False
satmtb/ship/40,ship,ship,8,237,46.57,6.03,0.13,0.0,False
satmtb/ship/40,ship,ship,9,237,21.83,4.26,0.195,0.0,False
satmtb/ship/40,ship,ship,10,237,18.33,78.54,4.285,1.0,True
satmtb/ship/40,ship,airplane,7,17,58.77,250.46,4.262,1.0,True
satmtb/ship/41,ship,ship,1,138,23.86,97.62,4.092,1.0,True
satmtb/ship/41,ship,ship,2,138,24.4,102.77,4.213,1.0,True
satmtb/ship/41,ship,ship,3,69,6.62,34.83,5.264,0.986,True
satmtb/ship/42,ship,ship,1,138,12.71,347.64,27.349,1.0,True
satmtb/ship/43,ship,ship,1,138,22.29,122.23,5.483,1.0,True
satmtb/ship/43,ship,ship,2,138,10.95,291.81,26.652,1.0,True
satmtb/ship/44,ship,ship,1,139,16.92,102.44,6.055,1.0,True
satmtb/ship/44,ship,ship,2,139,28.89,110.01,3.809,1.0,True
satmtb/ship/44,ship,ship,3,139,84.72,3.06,0.036,0.0,False
satmtb/ship/44,ship,ship,4,139,41.54,5.17,0.124,0.0,False
satmtb/ship/44,ship,ship,5,139,78.95,4.33,0.055,0.0,False
satmtb/ship/44,ship,ship,6,139,29.28,3.43,0.117,0.0,False
satmtb/ship/44,ship,ship,7,139,67.77,4.16,0.061,0.0,False
satmtb/ship/44,ship,ship,8,139,91.93,1.24,0.013,0.0,False
satmtb/ship/44,ship,ship,9,139,23.36,1.52,0.065,0.0,False
satmtb/ship/44,ship,ship,10,139,87.41,1.66,0.019,0.0,False
satmtb/ship/44,ship,ship,11,139,75.83,4.01,0.053,0.0,False
satmtb/ship/44,ship,ship,12,139,68.51,4.42,0.064,0.0,False
satmtb/ship/44,ship,ship,13,139,18.61,5.29,0.284,0.0,False
satmtb/ship/44,ship,ship,14,139,18.7,6.01,0.321,0.0,False
satmtb/ship/44,ship,ship,15,139,8.72,334.51,38.342,1.0,True
satmtb/ship/45,ship,ship,1,139,179.68,79.63,0.443,1.0,True
satmtb/ship/45,ship,ship,2,139,39.76,54.89,1.38,1.0,True
satmtb/ship/45,ship,ship,3,2,91.51,3.66,0.04,0.0,False
satmtb/ship/45,ship,ship,4,2,85.49,4.13,0.048,0.0,False
satmtb/ship/45,ship,ship,5,139,28.75,108.76,3.783,1.0,True
satmtb/ship/45,ship,ship,6,59,10.67,25.14,2.356,1.0,True
satmtb/ship/46,ship,ship,1,139,18.95,122.77,6.479,1.0,True
satmtb/ship/47,ship,ship,2,85,8.87,56.54,6.376,1.0,True
satmtb/ship/47,ship,ship,3,85,15.53,212.25,13.668,1.0,True
satmtb/ship/47,ship,ship,4,2,12.22,3.32,0.271,0.0,False
satmtb/ship/47,ship,ship,5,2,11.42,21.18,1.856,0.0,False
satmtb/ship/47,ship,ship,1,60,11.6,68.0,5.862,1.0,True
satmtb/ship/48,ship,ship,1,138,7.22,18.0,2.492,1.0,True
satmtb/ship/48,ship,ship,2,138,5.0,74.51,14.914,1.0,True
satmtb/ship/48,ship,ship,3,138,5.49,83.47,15.199,1.0,True
satmtb/ship/48,ship,ship,4,113,5.32,142.6,26.8,1.0,True
satmtb/ship/48,ship,ship,5,138,14.81,139.81,9.438,1.0,True
satmtb/ship/49,ship,ship,0001,326,63.02,10.5,0.167,0.0,False
satmtb/ship/49,ship,ship,0002,326,8.84,139.39,15.772,1.0,True
satmtb/ship/49,ship,ship,0003,326,11.36,172.41,15.18,1.0,True
satmtb/ship/49,ship,ship,0004,326,5.28,283.61,53.701,1.0,True
satmtb/ship/49,ship,ship,0005,326,5.45,87.63,16.08,1.0,True
satmtb/ship/49,ship,ship,0006,326,6.57,30.72,4.672,1.0,True
satmtb/ship/49,ship,ship,0008,326,6.33,45.78,7.231,1.0,True
satmtb/ship/49,ship,ship,0009,52,6.59,20.41,3.095,1.0,True
satmtb/ship/50,ship,ship,0001,326,8.29,214.24,25.842,1.0,True
satmtb/ship/50,ship,ship,0002,326,8.56,134.02,15.649,1.0,True
satmtb/ship/50,ship,ship,0003,326,6.78,33.01,4.871,1.0,True
satmtb/ship/51,ship,airplane,0011,327,9.16,92.85,10.139,0.0,False
satmtb/ship/51,ship,ship,0001,328,15.67,177.21,11.31,1.0,True
satmtb/ship/51,ship,ship,0003,327,23.9,362.49,15.166,1.0,True
satmtb/ship/51,ship,ship,0004,326,6.72,102.7,15.273,1.0,True
satmtb/ship/51,ship,ship,0005,328,21.49,347.15,16.155,0.994,True
satmtb/ship/51,ship,ship,0006,329,18.44,154.38,8.37,1.0,True
satmtb/ship/51,ship,ship,0007,326,7.14,93.08,13.04,1.0,True
satmtb/ship/51,ship,ship,0008,326,7.67,11.26,1.467,0.0,False
satmtb/ship/51,ship,ship,0009,326,7.58,19.17,2.529,1.0,True
satmtb/ship/51,ship,ship,0010,326,12.32,30.82,2.501,1.0,True
satmtb/ship/51,ship,ship,0012,326,6.58,7.87,1.197,0.0,False
satmtb/ship/51,ship,ship,0013,326,7.89,62.02,7.857,1.0,True
satmtb/ship/51,ship,ship,0014,326,7.15,6.26,0.876,0.0,False
satmtb/ship/52,ship,ship,0001,326,23.59,148.84,6.308,1.0,True
satmtb/ship/52,ship,ship,0002,326,19.85,351.77,17.722,1.0,True
satmtb/ship/52,ship,ship,0003,326,8.12,222.75,27.416,1.0,True
satmtb/ship/53,ship,ship,0001,326,15.25,102.96,6.753,1.0,True
satmtb/ship/53,ship,ship,0002,326,22.77,418.43,18.374,1.0,True
satmtb/ship/53,ship,ship,0003,326,14.21,125.45,8.826,1.0,True
satmtb/ship/53,ship,ship,0004,326,14.96,192.16,12.844,1.0,True
satmtb/ship/53,ship,ship,0021,326,16.06,3.8,0.236,0.0,False
satmtb/ship/53,ship,ship,0022,326,9.94,3.1,0.312,0.0,False
satmtb/ship/53,ship,ship,0023,326,16.96,10.26,0.605,1.0,True
satmtb/ship/53,ship,ship,0024,326,23.81,7.16,0.301,0.0,False
satmtb/ship/53,ship,ship,0025,326,9.75,5.61,0.576,0.0,False
satmtb/ship/53,ship,ship,0026,326,8.53,89.45,10.488,1.0,True
satmtb/ship/54,ship,ship,0001,326,102.54,31.01,0.302,1.0,True
satmtb/ship/54,ship,ship,0002,326,57.99,311.96,5.379,1.0,True
satmtb/ship/54,ship,ship,0003,326,24.98,210.58,8.428,1.0,True
satmtb/ship/54,ship,ship,0004,326,13.06,201.95,15.466,1.0,True
satmtb/ship/54,ship,ship,0005,2,82.2,21.94,0.267,0.0,False
satmtb/ship/54,ship,ship,0006,2,102.04,22.85,0.224,0.0,False
satmtb/ship/55,ship,ship,0001,326,83.52,2.9,0.035,1.0,True
satmtb/ship/55,ship,ship,0003,326,42.28,195.36,4.621,1.0,True
satmtb/ship/55,ship,ship,0004,326,77.13,8.55,0.111,1.0,True
satmtb/ship/55,ship,ship,0005,326,28.13,178.12,6.333,1.0,True
satmtb/ship/56,ship,ship,0001,326,22.46,240.74,10.72,1.0,True
satmtb/ship/56,ship,ship,0002,326,10.63,476.65,44.839,1.0,True
satmtb/ship/56,ship,ship,0003,326,9.35,429.86,45.975,1.0,True
satmtb/ship/56,ship,ship,0004,326,10.99,271.85,24.742,1.0,True
satmtb/ship/56,ship,ship,0005,326,19.08,799.32,41.896,1.0,True
satmtb/ship/57,ship,ship,0001,192,8.25,219.34,26.592,1.0,True
satmtb/ship/57,ship,ship,0002,326,7.03,305.19,43.431,1.0,True
satmtb/ship/57,ship,ship,0003,326,9.44,364.21,38.596,1.0,True
satmtb/ship/57,ship,ship,0004,326,6.17,166.58,26.981,1.0,True
satmtb/ship/57,ship,ship,0005,326,15.98,161.15,10.084,1.0,True
satmtb/ship/57,ship,ship,0006,326,9.66,317.67,32.882,1.0,True
satmtb/ship/57,ship,ship,0007,326,5.63,302.82,53.786,1.0,True
satmtb/ship/57,ship,ship,0008,326,9.29,352.78,37.965,1.0,True
satmtb/ship/57,ship,ship,0009,310,5.9,338.45,57.38,1.0,True
satmtb/ship/58,ship,train,0008,326,7.53,81.39,10.815,0.0,False
satmtb/ship/58,ship,ship,0003,326,6.82,249.36,36.537,1.0,True
satmtb/ship/58,ship,ship,0007,326,9.83,37.42,3.807,1.0,True
satmtb/ship/58,ship,ship,0009,326,16.47,272.95,16.567,1.0,True
satmtb/ship/58,ship,ship,0010,326,33.22,300.75,9.054,1.0,True
satmtb/ship/58,ship,ship,0004,321,13.35,153.1,11.466,1.0,True
satmtb/ship/58,ship,ship,0005,313,20.87,262.45,12.578,1.0,True
satmtb/ship/59,ship,airplane,0003,239,18.04,1008.43,55.913,1.0,True
satmtb/ship/59,ship,ship,0001,239,6.68,38.94,5.828,1.0,True
satmtb/ship/59,ship,ship,0002,239,44.16,51.33,1.162,1.0,True
satmtb/ship/59,ship,ship,0004,239,6.32,5.35,0.846,1.0,True
satmtb/ship/59,ship,ship,0005,239,6.9,47.97,6.957,1.0,True
satmtb/ship/59,ship,ship,0006,239,7.15,12.51,1.75,1.0,True
satmtb/ship/59,ship,ship,0007,91,10.33,12.34,1.195,1.0,True
satmtb/ship/60,ship,ship,0001,143,18.4,84.14,4.574,1.0,True
satmtb/ship/60,ship,ship,0002,143,18.61,86.48,4.646,1.0,True
satmtb/ship/60,ship,ship,0003,143,10.92,33.29,3.048,1.0,True
satmtb/ship/60,ship,ship,0004,143,9.26,73.34,7.918,1.0,True
satmtb/ship/61,ship,ship,0001,432,16.57,451.72,27.264,1.0,True
satmtb/ship/61,ship,ship,0002,432,11.74,647.81,55.195,1.0,True
satmtb/ship/61,ship,ship,0003,432,24.53,86.36,3.52,1.0,True
satmtb/ship/62,ship,ship,0001,144,9.93,182.49,18.375,1.0,True
satmtb/ship/62,ship,ship,0002,144,6.98,67.43,9.66,1.0,True
satmtb/ship/62,ship,ship,0003,144,9.59,241.22,25.149,1.0,True
satmtb/ship/63,ship,ship,0001,144,6.53,30.45,4.661,1.0,True
satmtb/ship/63,ship,ship,0002,144,15.25,344.73,22.601,1.0,True
satmtb/ship/63,ship,ship,0003,144,15.55,224.68,14.451,1.0,True
satmtb/ship/63,ship,ship,0004,144,10.82,89.8,8.302,1.0,True
satmtb/ship/63,ship,ship,0005,144,6.19,130.49,21.079,1.0,True
satmtb/ship/64,ship,ship,0001,432,8.68,61.41,7.075,1.0,True
satmtb/ship/64,ship,ship,0002,432,7.05,169.64,24.05,1.0,True
satmtb/ship/64,ship,ship,0003,432,5.7,51.98,9.112,1.0,True
satmtb/ship/64,ship,ship,0004,432,10.35,55.37,5.348,1.0,True
satmtb/ship/64,ship,ship,0005,432,10.56,54.73,5.182,1.0,True
satmtb/ship/64,ship,ship,0006,432,78.68,39.8,0.506,1.0,True
satmtb/ship/64,ship,ship,0007,432,18.67,22.19,1.189,1.0,True
satmtb/ship/64,ship,ship,0008,193,5.33,73.17,13.727,1.0,True
satmtb/ship/65,ship,ship,0001,1,11.59,0.0,0.0,0.0,False
satmtb/ship/65,ship,ship,0002,432,10.0,70.46,7.046,1.0,True
satmtb/ship/65,ship,ship,0003,432,11.13,262.25,23.571,1.0,True
satmtb/ship/65,ship,ship,0005,432,6.98,25.03,3.583,1.0,True
satmtb/ship/65,ship,ship,0006,432,7.07,2.77,0.392,0.0,False
satmtb/ship/65,ship,ship,0007,432,5.32,1.15,0.217,0.0,False
satmtb/ship/65,ship,ship,0008,432,6.48,0.54,0.084,0.0,False
satmtb/ship/65,ship,ship,0009,432,7.93,2.46,0.311,0.0,False
satmtb/ship/65,ship,ship,0010,432,8.75,1.09,0.124,0.0,False
satmtb/ship/65,ship,ship,0011,432,5.79,0.38,0.066,0.0,False
satmtb/ship/65,ship,ship,0012,432,6.56,1.92,0.293,0.0,False
satmtb/ship/65,ship,ship,0013,432,7.76,1.22,0.157,0.0,False
satmtb/ship/65,ship,ship,0004,340,11.56,128.25,11.098,1.0,True
satmtb/ship/66,ship,ship,0001,429,5.76,155.79,27.059,1.0,True
satmtb/ship/66,ship,ship,0002,429,5.28,158.29,29.973,1.0,True
satmtb/ship/66,ship,ship,0003,429,6.81,21.32,3.133,1.0,True
satmtb/ship/66,ship,ship,0005,429,6.1,105.47,17.293,1.0,True
satmtb/ship/66,ship,ship,0006,342,6.11,71.28,11.675,1.0,True
satmtb/ship/67,ship,ship,0001,144,10.79,93.99,8.709,1.0,True
satmtb/ship/67,ship,ship,0002,144,5.15,138.38,26.85,1.0,True
satmtb/ship/67,ship,ship,0003,144,5.0,93.48,18.696,1.0,True
satmtb/ship/67,ship,ship,0004,144,5.3,24.91,4.697,1.0,True
satmtb/ship/67,ship,ship,0005,144,5.59,70.83,12.671,1.0,True
satmtb/ship/67,ship,ship,0006,144,5.89,107.71,18.282,1.0,True
satmtb/ship/67,ship,ship,0007,144,5.89,61.13,10.378,1.0,True
satmtb/ship/67,ship,ship,0008,144,7.49,75.94,10.137,1.0,True
satmtb/ship/67,ship,ship,0009,144,5.28,65.21,12.342,1.0,True
satmtb/ship/67,ship,ship,0010,144,5.38,60.85,11.314,1.0,True
satmtb/ship/68,ship,ship,0001,116,5.82,123.28,21.169,1.0,True
satmtb/ship/68,ship,ship,0002,144,5.37,22.78,4.244,1.0,True
satmtb/ship/68,ship,ship,0003,144,6.46,177.22,27.444,1.0,True
satmtb/ship/69,ship,ship,0002,144,9.98,136.15,13.638,1.0,True
satmtb/ship/69,ship,ship,0003,144,6.55,168.47,25.73,1.0,True
satmtb/ship/69,ship,ship,0004,144,13.12,80.92,6.169,1.0,True
satmtb/ship/70,ship,ship,0001,158,15.1,20.07,1.329,1.0,True
satmtb/ship/70,ship,ship,0002,316,7.56,58.32,7.713,1.0,True
satmtb/ship/70,ship,ship,0003,316,5.65,54.55,9.654,1.0,True
satmtb/ship/70,ship,ship,0004,316,11.83,56.26,4.756,1.0,True
satmtb/ship/70,ship,ship,0005,316,19.04,92.16,4.839,1.0,True
satmtb/ship/70,ship,ship,0006,316,13.44,68.8,5.118,1.0,True
satmtb/ship/70,ship,ship,0007,316,10.7,18.14,1.696,1.0,True
satmtb/ship/70,ship,ship,0008,316,8.5,81.28,9.563,1.0,True
satmtb/ship/70,ship,ship,0009,316,5.7,72.46,12.716,1.0,True
satmtb/ship/70,ship,ship,0010,316,5.56,71.66,12.89,1.0,True
satmtb/ship/70,ship,ship,0011,203,5.33,43.48,8.165,1.0,True
satmtb/ship/70,ship,ship,0012,316,9.27,97.7,10.537,1.0,True
satmtb/train/01,train,train,1,197,32.77,608.29,18.563,1.0,True
satmtb/train/01,train,train,2,197,276.08,131.43,0.476,1.0,True
satmtb/train/01,train,train,3,197,146.35,707.0,4.831,1.0,True
satmtb/train/01,train,train,4,2,96.58,0.0,0.0,0.0,False
satmtb/train/02,train,train,1,297,23.32,184.96,7.931,1.0,True
satmtb/train/02,train,train,2,297,31.95,484.93,15.175,1.0,True
satmtb/train/02,train,train,4,112,94.5,42.93,0.454,1.0,True
satmtb/train/02,train,train,3,46,22.89,58.78,2.568,1.0,True
satmtb/train/03,train,train,1,317,89.06,228.6,2.567,1.0,True
satmtb/train/04,train,train,1,275,210.9,197.83,0.938,1.0,True
satmtb/train/04,train,train,2,275,196.88,208.98,1.061,1.0,True
satmtb/train/04,train,train,3,264,171.12,218.87,1.279,1.0,True
satmtb/train/04,train,train,4,275,325.69,250.27,0.768,1.0,True
satmtb/train/05,train,train,1,275,338.34,136.94,0.405,1.0,True
satmtb/train/05,train,train,2,275,294.58,439.44,1.492,1.0,True
satmtb/train/06,train,train,1,208,124.67,256.38,2.056,1.0,True
satmtb/train/06,train,train,2,298,348.95,434.74,1.246,1.0,True
satmtb/train/06,train,train,3,298,331.89,271.07,0.817,1.0,True
satmtb/train/07,train,train,5,49,96.61,62.47,0.647,1.0,True
satmtb/train/07,train,train,6,49,87.57,37.71,0.431,1.0,True
satmtb/train/07,train,train,7,2,92.89,0.0,0.0,0.0,False
satmtb/train/07,train,train,8,49,146.16,40.4,0.276,1.0,True
satmtb/train/07,train,train,9,2,166.76,0.0,0.0,0.0,False
